"strataID","BpS","SCLASS","YEAR","ew","MAP_ZONE","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2004_Na0210290_fdw","Na0210290","A",2004,"eastside","OSW","fdw","Na0210290_fdw","A",1269.653055,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-2512.41317303249
"2004_Na0210290_fdw","Na0210290","A",2004,"westside","OCR","fdw","Na0210290_fdw","A",3200.931235,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-581.134993032493
"2004_Na0210290_fdw","Na0210290","A",2004,"westside","OWC","fdw","Na0210290_fdw","A",429.889535,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-3352.17669303249
"2004_Na0210290_fdw","Na0210290","B",2004,"eastside","OSW","fdw","Na0210290_fdw","B",3498.54282223411,50778.783165,554.968531797495,240.547931360876,869.389132234113,2629.15369
"2004_Na0210290_fdw","Na0210290","B",2004,"westside","OCR","fdw","Na0210290_fdw","B",11965.3428672341,50778.783165,554.968531797495,240.547931360876,869.389132234113,11095.953735
"2004_Na0210290_fdw","Na0210290","B",2004,"westside","OWC","fdw","Na0210290_fdw","B",869.389132234113,50778.783165,554.968531797495,240.547931360876,869.389132234113,0
"2004_Na0210290_fdw","Na0210290","C",2004,"eastside","OSW","fdw","Na0210290_fdw","C",807.913957765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-8698.87824882285
"2004_Na0210290_fdw","Na0210290","C",2004,"westside","OCR","fdw","Na0210290_fdw","C",3735.07694776589,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-5771.71525882285
"2004_Na0210290_fdw","Na0210290","C",2004,"westside","OWC","fdw","Na0210290_fdw","C",390.256147765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-9116.53605882285
"2004_Na0210290_fdw","Na0210290","D",2004,"eastside","OSW","fdw","Na0210290_fdw","D",-248.709336530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31662.8901017559
"2004_Na0210290_fdw","Na0210290","D",2004,"westside","OCR","fdw","Na0210290_fdw","D",3336.07566846973,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-28078.1050967559
"2004_Na0210290_fdw","Na0210290","D",2004,"westside","OWC","fdw","Na0210290_fdw","D",-227.137021530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31641.3177867559
"2004_Na0210290_fdw","Na0210290","E",2004,"eastside","OSW","fdw","Na0210290_fdw","E",2894.54265153027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,520.74919705891
"2004_Na0210290_fdw","Na0210290","E",2004,"westside","OCR","fdw","Na0210290_fdw","E",17628.2114015303,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,15254.4179470589
"2004_Na0210290_fdw","Na0210290","E",2004,"westside","OWC","fdw","Na0210290_fdw","E",1228.80410153027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,0
"2004_Na0210290_fwo","Na0210290","A",2004,"eastside","OSW","fwo","Na0210290_fwo","A",14561.8337115545,195510.11324,18100.2953931613,14561.8337115545,21638.756879258,0
"2004_Na0210290_fwo","Na0210290","B",2004,"eastside","OSW","fwo","Na0210290_fwo","B",14253.3695854912,195510.11324,2136.75779003604,926.165425177584,3347.3501548945,10906.0194305967
"2004_Na0210290_fwo","Na0210290","C",2004,"eastside","OSW","fwo","Na0210290_fwo","C",36603.358824487,195510.11324,41408.4943604048,36603.358824487,46213.6336110148,0
"2004_Na0210290_fwo","Na0210290","D",2004,"eastside","OSW","fwo","Na0210290_fwo","D",120951.894786333,195510.11324,126929.144537233,120951.894786333,132906.394288132,0
"2004_Na0210290_fwo","Na0210290","E",2004,"eastside","OSW","fwo","Na0210290_fwo","E",9139.65633213431,195510.11324,6935.41900855393,4731.18129395333,9139.65633213431,0
"2004_Na0210350_fvg","Na0210350","A",2004,"eastside","OEC","fvg","Na0210350_fvg","A",16.679625,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2881.7822265385
"2004_Na0210350_fvg","Na0210350","A",2004,"eastside","OSW","fvg","Na0210350_fvg","A",72.05598,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2826.4058715385
"2004_Na0210350_fvg","Na0210350","A",2004,"westside","OCR","fvg","Na0210350_fvg","A",4926.93883,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,0
"2004_Na0210350_fvg","Na0210350","A",2004,"westside","OWC","fvg","Na0210350_fvg","A",121.650065,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2776.8117865385
"2004_Na0210350_fvg","Na0210350","B",2004,"eastside","OEC","fvg","Na0210350_fvg","B",279.995305,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-6198.46705295486
"2004_Na0210350_fvg","Na0210350","B",2004,"eastside","OSW","fvg","Na0210350_fvg","B",127.877125,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-6350.58523295486
"2004_Na0210350_fvg","Na0210350","B",2004,"westside","OCR","fvg","Na0210350_fvg","B",21632.80644,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,12287.4155674628
